Repo,Scope,Pattern_raw_name,Canonical_codes,How_implemented,Notable,Source_links
smixs/agent-second-brain,pattern-donor,autograph HEALTH / graph maintenance (graph.py),"CM-13, CM-16","Deterministic Python (uv run scripts/graph.py health|fix|backlinks|orphans <vault>) computes a health score targeting >=90/100 from broken-link count (target 0; graph.py fix --apply), orphan count (target <5; connect to hubs), and description coverage (target >=80%). Daily HEALTH workflow regenerates MOC indexes, repairs wikilinks, rescues orphans via backlink queries. Hybrid: scripts handle deterministic graph metrics, the Claude agent handles judgment (classification, dedup decisions).",★,https://raw.githubusercontent.com/smixs/agent-second-brain/main/vault/.claude/skills/autograph/SKILL.md
smixs/agent-second-brain,pattern-donor,Obsidian wikilink graph (markdown-traversal-over-RAG),"CM-28, CM-25",No vector DB. Retrieval is wikilink traversal from hub/_index.md files plus graph.py backlinks queries. CREATE rule: every new card must immediately link to its domain hub AND >=2 sibling cards or it is an 'orphan' that 'wastes knowledge'. Bidirectional links like [[business/crm/acme-corp|Acme Corp]] are the index.,★,https://raw.githubusercontent.com/smixs/agent-second-brain/main/vault/.claude/skills/autograph/SKILL.md | https://raw.githubusercontent.com/smixs/agent-second-brain/main/vault/.claude/skills/dbrain-processor/SKILL.md
smixs/agent-second-brain,pattern-donor,autograph dedup-before-link ordering,CM-16,"Consolidation explicitly ordered: deduplicate entities BEFORE link enrichment, 'to prevent creating links to files that get merged'. Dedup uses title fuzzy-match + phrase overlap + tag correspondence (per note-organizer). Always dry-run before --apply.",,https://raw.githubusercontent.com/smixs/agent-second-brain/main/vault/.claude/skills/autograph/SKILL.md | https://raw.githubusercontent.com/smixs/agent-second-brain/main/vault/.claude/agents/note-organizer.md
smixs/agent-second-brain,pattern-donor,business/crm tiered person/entity cards,CM-26,business/crm/{client}.md cards typed crm/lead/contact with status (business state) + tier (memory rank). dbrain-processor detects business mentions in daily entries and links tasks to the right CRM card with priority assignment; contacts get a slow decay rate (0.005) so relationships persist ~100 days.,,https://raw.githubusercontent.com/smixs/agent-second-brain/main/vault/.claude/skills/dbrain-processor/SKILL.md | https://raw.githubusercontent.com/smixs/agent-second-brain/main/vault/.claude/CLAUDE.md
aakashg/pm-claude-skills,pm-core,"CLAUDE.md vs skills separation (documented convention, not a shipped file)",CM-02,"The repo ships NO CLAUDE.md itself, but the README codifies the architectural rule as its central thesis: 'CLAUDE.md sets global context (who you are, your product, your writing style) and loads every session; skills handle specific tasks and load only when triggered. Identity, style rules, and company context belong in CLAUDE.md. Task-specific workflows belong in skills.' This is the prescriptive root-instruction-file pattern stated as guidance for the consuming project, plus an explicit token-economy rationale (always-loaded root vs on-demand skill).",★,https://raw.githubusercontent.com/aakashg/pm-claude-skills/main/README.md
aakashg/pm-claude-skills,pm-core,Trigger-based lazy skill loading,CM-05,"README 'How Skills Work': skills are markdown files in .claude/skills/ that 'load on demand' — when user input matches a skill's Trigger section, Claude reads the SKILL.md and follows it. Progressive disclosure is via natural-language trigger phrases in each SKILL.md's '## Trigger' section (e.g. 'write a LinkedIn post', 'validate this idea') rather than YAML description matching; the full playbook is only pulled into context once triggered.",,https://raw.githubusercontent.com/aakashg/pm-claude-skills/main/README.md | https://raw.githubusercontent.com/aakashg/pm-claude-skills/main/skills/idea-validator/SKILL.md
amanaiproduct/personal-os,pm-core,AGENTS.md (root instruction file) + CLAUDE.md import,CM-02,"Single root AGENTS.md defines the assistant identity ('personal productivity assistant'), the workspace shape, the backlog flow algorithm (6 numbered steps), the YAML task template, goals-alignment rules, daily-guidance rules, categories, interaction style, and an 'Anticipate Next Actions' rule. CLAUDE.md exists as a thin Claude-specific pointer to the same instructions; core/templates/AGENTS.md is the seed copy that setup.sh installs.",,https://raw.githubusercontent.com/amanaiproduct/personal-os/main/AGENTS.md | https://github.com/amanaiproduct/personal-os/tree/main/core/templates
amanaiproduct/personal-os,pm-core,GOALS.md-anchored prioritization with priority caps,CM-23,"GOALS.md (generated per-user by setup.sh) is the durable north-star context. Every task created from the backlog MUST cite a GOALS.md heading/bullet in its Context section; if no goal fits, the agent stops and asks whether to add a goal. Priority is capped structurally — P0 max 3, P1 max 7 (config.yaml: P0>3 / P1>5 warnings) — so relevance is enforced against goals, not just collected. Daily 'what should I work on' queries rank by priority+status+goal alignment, max 3 focus tasks.",★,https://raw.githubusercontent.com/amanaiproduct/personal-os/main/AGENTS.md | https://raw.githubusercontent.com/amanaiproduct/personal-os/main/README.md | https://raw.githubusercontent.com/amanaiproduct/personal-os/main/core/templates/config.yaml
amanaiproduct/personal-os,pm-core,Knowledge/ reference base + resource_refs back-links,"CM-25, CM-28","Knowledge/ (git-ignored) holds briefs, research, specs, meeting notes. During backlog processing the agent searches Knowledge/ by keyword/project/date for context, and each task's YAML carries resource_refs: pointing at the relevant Knowledge/*.md files. Retrieval is plain markdown/file traversal + keyword search — explicitly NOT vector RAG (memory.md: 'no automatic deep retrieval system'; the agent only sees what is referenced or matches a search).",,https://raw.githubusercontent.com/amanaiproduct/personal-os/main/AGENTS.md | https://raw.githubusercontent.com/amanaiproduct/personal-os/main/examples/tutorials/memory.md
amanaiproduct/personal-os,pm-core,File-as-memory layered stack read at session start,"CM-03, CM-09",memory.md frames the whole system as the fix for agents lacking persistent memory: a layered stack read every session — AGENTS.md (preferences) → GOALS.md (priorities) → Tasks/ (current state) → Knowledge/ (reference). Continuity across sessions is achieved by the durable Tasks/*.md files (status n/s/b/d + Progress Log) acting as a per-item journal rather than a single HANDOFF.md.,,https://raw.githubusercontent.com/amanaiproduct/personal-os/main/examples/tutorials/memory.md | https://raw.githubusercontent.com/amanaiproduct/personal-os/main/AGENTS.md
amanaiproduct/personal-os,pm-core,Per-task markdown files with YAML frontmatter + Progress Log,CM-11,"Each task is a standalone Tasks/<id>.md with YAML frontmatter (title, category, priority, status, created/due date, estimated_time, resource_refs) and body sections Context / Next Actions / Progress Log. Status is a one-letter state machine n→s→b→d; config.yaml ages tasks (flag inactive after 14 days, prune completed after 30 days) — a lightweight artifact lifecycle.",,https://raw.githubusercontent.com/amanaiproduct/personal-os/main/AGENTS.md | https://raw.githubusercontent.com/amanaiproduct/personal-os/main/core/templates/config.yaml
amanaiproduct/personal-os,pm-core,setup.sh context scaffolding,CM-24,"setup.sh creates the workspace directories (Tasks/, Knowledge/) and generates a personalized GOALS.md and the root AGENTS.md/BACKLOG.md from core/templates/, so a fresh clone becomes a populated context tree in one command.",,https://raw.githubusercontent.com/amanaiproduct/personal-os/main/README.md | https://raw.githubusercontent.com/amanaiproduct/personal-os/main/core/templates/config.yaml
amanaiproduct/personal-os,pm-core,BACKLOG.md capture-and-clear loop,CM-27,"BACKLOG.md is a raw capture inbox: the user brain-dumps unstructured notes; 'process backlog' extracts actionable items, dedups them, creates Tasks/ files, then the MCP clear_backlog tool resets BACKLOG.md to 'all done!'. A one-way capture funnel from inbox into structured durable context.",,https://raw.githubusercontent.com/amanaiproduct/personal-os/main/AGENTS.md | https://raw.githubusercontent.com/amanaiproduct/personal-os/main/core/mcp/server.py
assimovt/productskills,pm-core,CLAUDE.md (contributor-facing repo doc),CM-02,"Root CLAUDE.md states the design philosophy and output-quality standards for the skill pack (frameworks over procedures, ALWAYS/NEVER/CRITICAL rules, startup-calibrated 3-50 person teams, no SAFe/RACI/velocity jargon, every skill must cite a real framework, 800-1200-word PRDs). It functions as an authoring-standards/governance doc for the repo rather than a runtime session-context loader — there is no tiered context tree, index, memory store, or session handoff machinery in this repo.",,https://raw.githubusercontent.com/assimovt/productskills/main/CLAUDE.md | https://raw.githubusercontent.com/assimovt/productskills/main/CONTRIBUTING.md
deanpeters/Product-Manager-Skills,pm-core,CLAUDE.md — Skill Distillation Protocol,"CM-02, CM-22","Root instruction file that sets the agent's identity ('pedagogic collaborator and skill extraction partner', 'ABC — Always Be Coaching'), defines the three skill types in a table, fixes the standard 6-part skill anatomy, and lays down non-negotiable output standards (Quality Checklist of 7 ticks: agent-ready, self-contained, opinionated, skimmable, zero-fluff; Tone Do/Don't; the load-bearing constraint 'Never strip explanation for brevity — coaching is the work'). Acts as an anti-drift governance doc for how every skill must be written.",★,https://raw.githubusercontent.com/deanpeters/Product-Manager-Skills/main/CLAUDE.md
deanpeters/Product-Manager-Skills,pm-core,AGENTS.md — repository guidelines,CM-02,"Cross-harness root rules telling any agent to 'inspect available skills first before improvising', 'prefer the most specific skill', restrict to PM domains, and honor the pedagogic-first principle ('the PM should finish knowing more than when they started'). Mirrors CLAUDE.md for non-Claude runtimes (Codex/ChatGPT). Explicitly does NOT define subagent personas.",,https://raw.githubusercontent.com/deanpeters/Product-Manager-Skills/main/AGENTS.md
deanpeters/Product-Manager-Skills,pm-core,"catalog/ generated indexes (skills-index.yaml, commands-index.yaml, skills-by-type.md, commands.md)","CM-25, CM-05","A scripts/generate-catalog.py build step scans every skill's frontmatter and emits two machine-readable indexes (skills-index.yaml with per-skill metadata, commands-index.yaml) plus two human-browse views (skills-by-type.md, commands.md). This is an explicit index/map of where each skill lives and what type/theme it is — retrieval via frontmatter scan, no vector DB. Frontmatter (name + description + best_for + scenarios) is the progressive-disclosure layer: an agent reads the index/descriptions to pick a skill, then drills into the full SKILL.md only when relevant.",★,https://raw.githubusercontent.com/deanpeters/Product-Manager-Skills/main/catalog/README.md
deanpeters/Product-Manager-Skills,pm-core,Workflow document-handoff (discovery-process phases; /discover command chain),CM-08,"Workflow skills and slash-commands are doc-as-baton pipelines: each phase produces an artifact consumed by the next (Phase 1 'problem hypothesis' feeds Phase 2 interview planning; outputs listed explicitly in the command frontmatter as 'Discovery plan / Prioritized assumptions / Validation experiment backlog'). Decision gates redirect flow ('Did experiments validate?' → pivot). Conflict rule: 'If there is a conflict, follow this file's workflow logic' over referenced skills.",,https://raw.githubusercontent.com/deanpeters/Product-Manager-Skills/main/commands/discover.md | https://raw.githubusercontent.com/deanpeters/Product-Manager-Skills/main/skills/discovery-process/SKILL.md
